code,fullname,firsname,lastname,MaritalStatus,Gender,YearlyIncome,Education,Occupation
12252,,Omar,Liu,M,M,20000,Partial College,Manual
12253,,Jenny,Sun,S,F,20000,Partial College,Manual
12254,,Calvin,Deng,S,M,20000,Partial College,Manual
12255,,Robyn,Alvarez,S,F,20000,Partial College,Manual
12256,,Wendy,Ramos,M,F,20000,Partial College,Manual
12257,,Ross,Ruiz,M,M,30000,Graduate Degree,Clerical
12258,,Jamie,Li,M,F,30000,Graduate Degree,Clerical
12259,,Cindy,Madan,M,F,30000,Graduate Degree,Clerical
12260,,Melinda,Romero,M,F,30000,Graduate Degree,Clerical
12261,,Kaitlin,Sanchez,M,F,10000,High School,Manual
12262,,Morgan,Sanchez,M,F,20000,Partial College,Manual
12263,,Emmanuel,Garcia,S,M,20000,Partial College,Manual
12264,,Bruce,Ashe,S,M,20000,Partial College,Manual
12265,,Alan,Guo,S,M,10000,High School,Manual
12266,,Tiffany,Lin,M,F,20000,Partial College,Manual
12267,,Clifford,Garcia,S,M,20000,Partial College,Manual
12268,,Edwin,Shan,M,M,30000,Graduate Degree,Clerical
12269,,Warren,Zheng,M,M,30000,Graduate Degree,Clerical
12270,,Ebony,Ramos,S,F,30000,Graduate Degree,Clerical
12271,,Tyrone,Hernandez,M,M,30000,Bachelors,Clerical
12272,,Justin,Alexander,M,M,40000,Graduate Degree,Clerical
12273,,Nelson,Carlson,M,M,30000,Bachelors,Clerical
12274,,Javier,Torres,S,M,10000,High School,Manual
12275,,Adriana,Madan,S,F,20000,Partial College,Manual
12276,,Alisha,Shan,M,F,30000,Bachelors,Clerical
12277,,Beth,Ortega,S,F,10000,High School,Manual
12278,,Meredith,Johnsen,S,F,10000,High School,Manual
12279,,Mathew,Suarez,M,M,30000,Bachelors,Clerical
12280,,Theresa,Alvarez,M,F,30000,Bachelors,Clerical
12281,,Janelle,Sanchez,M,F,40000,Graduate Degree,Clerical
12282,,Nicolas,Tang,S,M,40000,Graduate Degree,Clerical
12283,,Todd,Zeng,S,M,20000,Partial College,Manual
12284,,Cristina,Beck,M,F,30000,Bachelors,Clerical
12285,,Bethany,Chande,S,F,30000,Bachelors,Clerical
12286,,Nathan,Jenkins,S,M,40000,Graduate Degree,Skilled Manual
12287,,Andre,Arun,S,M,10000,Partial College,Manual
12288,,Sara,Brooks,M,F,10000,High School,Manual
12289,,Joseph,Taylor,S,M,10000,High School,Manual
12290,,Kaylee,Morris,S,F,10000,High School,Manual
12291,,Johnathan,Suri,S,M,90000,Partial College,Professional
12292,,Nicolas,Kumar,M,M,130000,Bachelors,Management
12293,,Tammy,Garcia,M,F,130000,Bachelors,Management
12294,,Shane,Kovar,M,M,130000,Bachelors,Management
12295,,Dwayne,Gomez,S,M,60000,Partial High School,Skilled Manual
12296,,Francisco,Sara,M,M,70000,High School,Professional
12297,,Felicia,Blanco,S,F,80000,Partial College,Professional
12298,,Crystal,Zeng,S,F,90000,Partial College,Professional
12299,,Walter,Serrano,M,M,150000,Graduate Degree,Management
12300,,Adriana,Gonzalez,S,F,80000,Partial College,Professional
12301,,Nichole,Nara,S,F,100000,Bachelors,Management
12302,,Kevin,Coleman,M,M,100000,Bachelors,Management
12303,,Kristi,Alvarez,M,F,130000,Partial College,Professional
12304,,Alejandro,Zhou,S,M,130000,Partial College,Professional
12305,,Xavier,Bailey,M,M,80000,Partial College,Professional
12306,,Logan,Parker,M,M,80000,Partial College,Professional
12307,,Brad,She,M,M,90000,High School,Professional
12308,,Margaret,He,M,F,100000,High School,Professional
12309,,Omar,Raje,S,M,130000,Partial College,Professional
12310,,Stacy,Munoz,S,F,130000,High School,Professional
12311,,Stanley,Weber,S,M,130000,High School,Professional
12312,,Jake,Zhao,M,M,100000,Bachelors,Management
12313,,Jaime,Chande,S,M,100000,Bachelors,Management
12314,,Jill,Suarez,M,F,110000,Bachelors,Management
12315,,Ann,Rodriguez,M,F,130000,Partial College,Professional
12316,,Alejandro,Luo,M,M,130000,Partial College,Professional
12317,,Carl,She,M,M,150000,Bachelors,Management
12318,,Kristina,Schmidt,M,F,170000,Bachelors,Management
12319,,Shannon,Ye,M,F,90000,High School,Professional
12320,,Cheryl,Alvarez,S,F,120000,Partial College,Professional
12321,,Rosa,Hu,M,F,70000,Partial High School,Skilled Manual
12322,,Kari,Mehta,M,F,80000,High School,Professional
12323,,Lawrence,Alonso,M,M,80000,High School,Professional
12324,,Dale,Lal,S,M,90000,High School,Professional
12325,,Gloria,Martin,M,F,130000,High School,Professional
12326,,Glenn,Zhou,S,M,170000,Partial College,Management
12327,,Edwin,Liang,S,M,100000,Partial College,Management
12328,,Eugene,Zhao,S,M,130000,High School,Management
12329,,Bonnie,Shan,S,F,170000,Partial College,Management
12330,,Preston,Raman,M,M,100000,Partial College,Management
12331,,Meagan,Chandra,S,F,70000,Partial High School,Skilled Manual
12332,,Andres,Nara,M,M,90000,High School,Management
12333,,Terrance,Rodriguez,M,M,90000,High School,Management
12334,,Roy,Jimenez,M,M,130000,High School,Management
12335,,Francisco,Ashe,S,M,150000,High School,Management
12336,,Wyatt,Price,S,M,130000,Graduate Degree,Professional
12337,,Dustin,Goldstein,S,M,70000,Bachelors,Professional
12338,,Monica,Vance,S,F,70000,Bachelors,Professional
12339,,Clayton,Jai,S,M,70000,Bachelors,Professional
12340,,Stacy,Diaz,S,F,70000,Bachelors,Professional
12341,,Katie,Kumar,M,F,80000,Bachelors,Professional
12342,,Morgan,Young,M,F,70000,Bachelors,Professional
12343,,Gloria,Ruiz,M,F,60000,Bachelors,Professional
12344,,Dominique,Perez,S,F,80000,Bachelors,Professional
12345,,Alison,Raje,S,F,80000,Bachelors,Professional
12346,,Wesley,Gao,S,M,90000,Bachelors,Professional
12347,,Summer,Madan,M,F,90000,Bachelors,Professional
12348,,Jimmy,Vazquez,M,M,90000,Bachelors,Professional
12349,,Lacey,Yuan,S,F,90000,Bachelors,Professional
12350,,Logan,Hernandez,M,M,90000,Bachelors,Professional
12351,,Cara,Zhang,M,F,100000,High School,Management
12352,,Ramon,Zhang,M,M,100000,High School,Management
12353,,Joe,Ramos,M,M,110000,Partial College,Management
12354,,Lance,Ortega,M,M,110000,Partial College,Management
12355,,Monique,Ortega,S,F,120000,Partial High School,Professional
12356,,Julia,Wood,S,F,90000,Bachelors,Professional
12357,,Susan,Lu,S,F,100000,High School,Management
12358,,Lacey,Raje,M,F,100000,Partial High School,Professional
12359,,Veronica,Raman,M,F,130000,Graduate Degree,Professional
12360,,Mario,Goel,S,M,130000,Partial College,Management
12361,,Dana,Diaz,M,F,160000,Partial High School,Management
12362,,Thomas,Harrison,S,M,90000,Bachelors,Management
12363,,Kayla,Thompson,M,F,110000,Graduate Degree,Management
12364,,Erin,Rogers,M,F,130000,Bachelors,Management
12365,,Alex,Evans,M,M,80000,Bachelors,Management
12366,,Stephanie,Cox,M,F,80000,Bachelors,Management
12367,,Trinity,Townsend,S,F,10000,Partial High School,Manual
12368,,Rodney,Rubio,S,M,10000,Partial High School,Manual
12369,,Terrence,Lal,S,M,60000,Bachelors,Professional
12370,,Preston,Perez,M,M,60000,Bachelors,Professional
12371,,Stefanie,Subram,S,F,60000,Bachelors,Professional
12372,,Darren,Prasad,S,M,60000,Bachelors,Professional
12373,,Isaac,Gray,S,M,30000,Partial College,Clerical
12374,,Marie,Kapoor,S,F,20000,Partial High School,Manual
12375,,Jarrod,Raman,S,M,20000,Partial High School,Manual
12376,,Holly,Perez,S,F,20000,Partial High School,Manual
12377,,Christopher,Miller,S,M,20000,Partial High School,Manual
12378,,Brianna,Sanchez,S,F,30000,Partial College,Clerical
12379,,Bridget,Chande,S,F,30000,Partial College,Clerical
12380,,Omar,Yuan,S,M,30000,High School,Manual
12381,,Johnny,Lal,M,M,40000,Bachelors,Skilled Manual
12382,,Tamara,Chen,S,F,20000,Partial High School,Manual
12383,,Albert,Gomez,S,M,30000,High School,Manual
12384,,Jacquelyn,Gutierrez,M,F,40000,Bachelors,Skilled Manual
12385,,Tara,Raji,M,F,40000,Bachelors,Skilled Manual
12386,,Katherine,Perry,S,F,20000,Partial High School,Manual
12387,,Meredith,Vazquez,S,F,30000,High School,Manual
12388,,Casey,Kumar,S,F,30000,High School,Manual
12389,,Albert,Jiménez,S,M,30000,High School,Manual
12390,,Denise,Martinez,S,F,40000,Partial College,Clerical
12391,,Olivia,Kelly,S,F,40000,Partial College,Clerical
12392,,Nichole,Nath,S,F,10000,Partial High School,Manual
12393,,Brenda,Sai,S,F,20000,Partial High School,Manual
12394,,Erika,Serrano,S,F,20000,Partial High School,Manual
12395,,Kyle,Carter,S,M,30000,High School,Manual
12396,,Susan,Yang,S,F,30000,High School,Manual
12397,,Shaun,Chapman,S,M,40000,Partial College,Clerical
12398,,Ashley,Clark,S,F,40000,Partial College,Clerical
12399,,Henry,Chapman,S,M,40000,Partial College,Clerical
12400,,Andy,Martin,S,M,40000,Partial College,Clerical
12401,,Kimberly,Rivera,S,F,40000,Partial College,Clerical
12402,,Albert,Moreno,S,M,40000,Partial College,Clerical
12403,,Henry,Young,S,M,40000,Partial College,Clerical
12404,,Krystal,Liang,S,F,40000,Partial College,Clerical
12405,,Cole,Sanchez,S,M,40000,Partial College,Clerical
12406,,Ross,Gutierrez,S,M,50000,Graduate Degree,Skilled Manual
12407,,Shawn,Raji,S,M,50000,Graduate Degree,Skilled Manual
12408,,Jon,Lu,S,M,50000,Graduate Degree,Skilled Manual
12409,,Savannah,Hill,S,F,40000,Partial College,Clerical
12410,,Mariah,Richardson,S,F,40000,Partial College,Clerical
12411,,Kevin,Alexander,S,M,40000,Partial College,Clerical
12412,,Mackenzie,Wright,M,F,50000,Graduate Degree,Skilled Manual
12413,,James,Gonzales,S,M,60000,Graduate Degree,Skilled Manual
12414,,Ethan,Lal,S,M,60000,Graduate Degree,Skilled Manual
12415,,Brianna,Richardson,S,F,60000,Graduate Degree,Skilled Manual
12416,,Veronica,Martinez,S,F,60000,Graduate Degree,Skilled Manual
12417,,Alexis,Bryant,S,F,60000,Graduate Degree,Skilled Manual
12418,,Robert,Hernandez,S,M,20000,High School,Manual
12419,,Destiny,Bell,M,F,30000,Bachelors,Skilled Manual
12420,,Spencer,Hayes,M,M,30000,Bachelors,Skilled Manual
12421,,Cameron,Hughes,M,M,30000,Bachelors,Skilled Manual
12422,,Hailey,Evans,M,F,30000,Bachelors,Skilled Manual
12423,,Sarah,Thompson,S,F,20000,Partial High School,Clerical
12424,,Rebecca,Mitchell,M,F,30000,High School,Manual
12425,,Brandon,White,M,M,30000,High School,Clerical
12426,,Cody,Cox,M,M,40000,Partial College,Clerical
12427,,Kimberly,Stewart,M,F,40000,Partial College,Clerical
12428,,Sean,Morris,M,M,40000,Partial College,Clerical
12429,,Melvin,Black,M,M,40000,Partial College,Clerical
12430,,Kaitlyn,Thompson,M,F,40000,Partial College,Clerical
12431,,Wyatt,Thomas,M,M,40000,Partial College,Clerical
12432,,Nathan,Clark,M,M,40000,Partial College,Clerical
12433,,Antonio,Price,M,M,40000,Partial College,Clerical
12434,,Thomas,Kumar,M,M,40000,Partial College,Clerical
12435,,Christy,Zhou,M,F,40000,Partial College,Clerical
12436,,Albert,Diaz,M,M,40000,Partial College,Clerical
12437,,Jeremy,Young,M,M,40000,Partial College,Clerical
12438,,Bailey,Rogers,S,F,80000,Graduate Degree,Skilled Manual
12439,,Megan,Bennett,M,F,40000,Partial College,Clerical
12440,,Francisco,Chandra,M,M,40000,Partial College,Clerical
12441,,Trevor,Simmons,M,M,40000,Partial College,Clerical
12442,,Allison,Richardson,M,F,40000,Partial College,Clerical
12443,,Garrett,James,M,M,40000,Partial College,Clerical
12444,,Mackenzie,Phillips,M,F,40000,Partial College,Clerical
12445,,Cameron,Taylor,M,M,40000,Partial College,Clerical
12446,,Jasmine,Hall,M,F,40000,Partial College,Clerical
12447,,Carson,Hayes,M,M,40000,Partial College,Clerical
12448,,Hailey,Cox,S,F,60000,Graduate Degree,Skilled Manual
12449,,Dylan,Brown,S,M,60000,Graduate Degree,Skilled Manual
12450,,Cody,Cook,M,M,60000,Graduate Degree,Skilled Manual
12451,,Anna,Simmons,S,F,60000,Graduate Degree,Skilled Manual
12452,,Sean,Sanchez,M,M,60000,Graduate Degree,Skilled Manual
12453,,Madison,Bennett,S,F,60000,Graduate Degree,Skilled Manual
12454,,Samuel,Griffin,M,M,60000,Graduate Degree,Skilled Manual
12455,,Benjamin,Lewis,M,M,60000,Graduate Degree,Skilled Manual
12456,,Thomas,Chen,M,M,60000,Graduate Degree,Skilled Manual
12457,,Misty,Rai,S,F,60000,Graduate Degree,Skilled Manual
12458,,Veronica,Sanchez,M,F,30000,Bachelors,Clerical
12459,,Stefanie,Rodriguez,S,F,30000,Bachelors,Clerical
12460,,Dominique,Malhotra,S,F,30000,Bachelors,Clerical
12461,,Ruth,Suri,M,F,40000,Graduate Degree,Clerical
12462,,Levi,Suri,M,M,40000,Graduate Degree,Clerical
12463,,Todd,Huang,M,M,40000,Graduate Degree,Clerical
12464,,Jared,Cook,S,M,10000,High School,Manual
12465,,Cassandra,Patel,M,F,20000,Partial College,Manual
12466,,Willie,He,M,M,20000,Partial College,Manual
12467,,Jennifer,Jones,S,F,20000,Partial College,Manual
12468,,Wayne,Nath,M,M,30000,Bachelors,Clerical
12469,,Shane,Srini,M,M,20000,High School,Manual
12470,,Barbara,He,M,F,20000,High School,Manual
12471,,Lacey,Zeng,M,F,40000,Bachelors,Clerical
12472,,Jeffery,Zhang,M,M,30000,Bachelors,Clerical
12473,,Sergio,Sai,M,M,30000,Bachelors,Skilled Manual
12474,,Tammy,Chandra,M,F,30000,Bachelors,Skilled Manual
12475,,Logan,Carter,S,M,10000,Partial High School,Manual
12476,,Rodney,Jimenez,S,M,20000,High School,Manual
12477,,Robin,Gill,M,F,20000,High School,Manual
12478,,Ruben,Mehta,S,M,20000,High School,Manual
12479,,Priscilla,Tang,M,F,30000,Bachelors,Skilled Manual
12480,,Meredith,Alvarez,S,F,10000,Partial High School,Manual
12481,,Victor,Diaz,S,M,10000,Partial High School,Manual
12482,,Jerome,Browning,S,M,10000,Partial High School,Manual
12483,,Amanda,Perez,S,F,20000,High School,Manual
12484,,Lori,Suarez,S,F,20000,High School,Manual
12485,,Veronica,Subram,S,F,20000,High School,Manual
12486,,Kristen,Ye,S,F,20000,High School,Manual
12487,,Willie,Zhu,S,M,20000,High School,Manual
12488,,Jay,Garcia,S,M,20000,High School,Manual
12489,,Wayne,Rai,M,M,40000,Bachelors,Professional
12490,,Trisha,He,M,F,40000,Bachelors,Professional
12491,,Alvin,Huang,M,M,40000,Bachelors,Professional
12492,,Brittany,Price,S,F,60000,Graduate Degree,Skilled Manual
12493,,Dwayne,Vazquez,M,M,40000,Bachelors,Professional
12494,,Abby,Sandberg,M,F,30000,Partial College,Clerical
12495,,Lucas,Miller,S,M,30000,Partial College,Clerical
12496,,Melanie,Cox,M,F,40000,Bachelors,Skilled Manual
12497,,Ashlee,Kumar,M,F,40000,Bachelors,Skilled Manual
12498,,Eduardo,Diaz,M,M,40000,Bachelors,Skilled Manual
12499,,Heather,Wang,S,F,20000,High School,Manual
12500,,Kathleen,Vazquez,S,F,30000,Partial College,Clerical
12501,,Cory,Sai,S,M,30000,Partial College,Clerical
12502,,Darren,Sanchez,S,M,30000,Partial College,Clerical
12503,,Casey,Shen,S,F,30000,Partial College,Clerical
12504,,Arthur,Gutierrez,M,M,40000,Bachelors,Skilled Manual
12505,,Dalton,Martin,M,M,40000,Bachelors,Skilled Manual
12506,,Preston,Sanchez,M,M,40000,Bachelors,Skilled Manual
12507,,Ian,Bell,M,M,30000,Partial College,Clerical
12508,,Nichole,Anand,M,F,40000,Bachelors,Skilled Manual
12509,,Marc,Ferrier,M,M,40000,Bachelors,Skilled Manual
12510,,Roberto,Sanz,M,M,40000,Bachelors,Skilled Manual
12511,,Grant,Chander,S,M,30000,Partial College,Clerical
12512,,Carolyn,Gomez,M,F,30000,Partial College,Clerical
12513,,Austin,Thompson,S,M,30000,Partial College,Clerical
12514,,Lacey,Becker,S,F,30000,Partial College,Clerical
12515,,Shelby,Bailey,S,F,30000,Partial College,Clerical
12516,,Shawna,Chander,S,F,30000,Partial College,Clerical
12517,,Alexa,Watson,S,F,30000,Partial College,Clerical
12518,,Jacquelyn,Dominguez,S,F,30000,Partial College,Clerical
12519,,Casey,Gutierrez,S,M,30000,Partial College,Clerical
12520,,Seth,Jackson,S,M,20000,High School,Manual
12521,,Meredith,Dominguez,S,F,10000,Partial High School,Manual
12522,,Brandy,Sanchez,S,F,20000,High School,Manual
12523,,Steve,Wagner,S,M,20000,High School,Manual
12524,,Kate,Shan,S,F,30000,Partial College,Clerical
12525,,Chelsea,Rodriguez,M,F,40000,Bachelors,Skilled Manual
12526,,Michele,Suarez,M,F,40000,Bachelors,Skilled Manual
12527,,José,Rodriguez,M,M,60000,Graduate Degree,Skilled Manual
12528,,Devin,Wilson,S,M,60000,Graduate Degree,Skilled Manual
12529,,Isaiah,Allen,M,M,60000,Graduate Degree,Skilled Manual
12530,,Isabel,Coleman,S,F,40000,Partial College,Clerical
12531,,Autumn,Xu,S,F,40000,Partial College,Clerical
12532,,Jose,Carter,M,M,50000,Graduate Degree,Skilled Manual
12533,,Luis,Washington,M,M,170000,Graduate Degree,Management
12534,,Katie,Shan,M,F,10000,Graduate Degree,Manual
12535,,Clifford,Kapoor,S,M,10000,Bachelors,Manual
12536,,Javier,Dominguez,M,M,10000,Bachelors,Manual
12537,,Terrence,Luo,M,M,10000,Bachelors,Manual
12538,,Paula,Blanco,M,F,20000,Graduate Degree,Clerical
12539,,Marc,Dominguez,S,M,20000,Graduate Degree,Clerical
12540,,Levi,Sara,M,M,30000,Graduate Degree,Clerical
12541,,Jonathan,Zhang,M,M,30000,Graduate Degree,Clerical
12542,,Preston,Patel,M,M,30000,Graduate Degree,Clerical
12543,,Ruben,Alvarez,M,M,10000,Bachelors,Manual
12544,,Bruce,Jordan,M,M,10000,Bachelors,Manual
12545,,Marc,Ruiz,M,M,10000,Partial College,Manual
12546,,Clarence,Andersen,S,M,20000,Bachelors,Clerical
12547,,Bradley,Nara,M,M,20000,Bachelors,Clerical
12548,,Alexandra,Collins,S,F,10000,Partial College,Manual
12549,,Donna,Xie,S,F,10000,Partial College,Manual
12550,,Austin,Diaz,M,M,10000,Partial College,Manual
12551,,Julio,Ramos,M,M,20000,Bachelors,Clerical
12552,,Bruce,Torres,M,M,20000,Bachelors,Clerical
12553,,Toni,Fernandez,M,F,20000,Bachelors,Clerical
12554,,Barry,Rodriguez,M,M,30000,Graduate Degree,Clerical
12555,,Edgar,Malhotra,M,M,10000,Bachelors,Clerical
12556,,Manuel,Kapoor,M,M,10000,Bachelors,Clerical
12557,,Phillip,Lopez,M,M,10000,Bachelors,Clerical
12558,,Amanda,Evans,M,F,20000,Bachelors,Clerical
12559,,Emmanuel,Lopez,M,M,20000,Bachelors,Clerical
12560,,Mandy,Gao,M,F,20000,Bachelors,Clerical
12561,,Trisha,Lin,S,F,10000,Partial College,Manual
12562,,Kristina,Chandra,M,F,10000,Partial College,Manual
12563,,Alejandro,Lin,M,M,30000,Bachelors,Clerical
12564,,Marshall,Yang,M,M,30000,Bachelors,Clerical
12565,,Kendra,Gutierrez,M,F,10000,Partial College,Manual
12566,,Omar,Yang,M,M,30000,Bachelors,Clerical
12567,,Carmen,Arthur,M,F,30000,Bachelors,Clerical
12568,,Stacey,Ye,M,F,30000,Bachelors,Clerical
12569,,Kristin,Rai,M,F,40000,Graduate Degree,Clerical
12570,,Casey,Munoz,S,M,10000,Partial College,Manual
12571,,Jennifer,Green,M,F,10000,Partial College,Manual
12572,,Alisha,Chander,S,F,10000,Partial College,Manual
12573,,Grant,Rai,S,M,10000,Partial College,Manual
12574,,Derek,Raje,S,M,10000,Partial College,Manual
12575,,Jaclyn,Shen,S,F,10000,Partial College,Manual
12576,,Walter,Dominguez,S,M,10000,Partial College,Manual
12577,,Francis,Sanz,S,M,10000,Partial College,Manual
12578,,Gavin,Perry,S,M,10000,Partial College,Manual
12579,,Lydia,Sanchez,S,F,10000,Partial College,Manual
12580,,Cedric,She,S,M,10000,Partial College,Manual
12581,,Kristina,Fernandez,S,F,10000,Partial College,Manual
12582,,Carmen,Sara,S,F,10000,High School,Manual
12583,,Tyrone,Ortega,S,M,10000,High School,Manual
12584,,Brittney,Ma,S,F,10000,High School,Manual
12585,,Ian,Martinez,M,M,10000,High School,Manual
12586,,Kellie,Hernandez,S,F,10000,High School,Manual
12587,,Danny,Travers,S,M,20000,Bachelors,Clerical
12588,,Tracy,Chande,S,F,10000,High School,Manual
12589,,Ruben,Rodriguez,M,M,20000,Partial College,Manual
12590,,Mario,Chander,S,M,30000,Bachelors,Clerical
